date,net_impact,weighted_horizon,news_count,divergence
2023-08-30,-48239999995.83667,1.500000000289403,10.0,0.6607235091591305
2023-08-31,-65.30438317871094,2.6161290322580646,14.0,0.7946593713557505
2023-09-01,6.065625,2.4964757709251097,9.0,0.5852349955359812
2023-09-03,54.168,2.853488372093023,2.0,0.03535533905932741
2023-09-04,24.074265625000002,4.262500000000002,11.0,0.47136166388646655
2023-09-05,0.3523750000000001,3.0170212765957447,8.0,0.5902481318419036
2023-09-06,-30.16832893034816,5.102915082382764,31.0,0.5847157199171915
2023-09-07,42.59726705396176,6.5583684950773575,28.0,0.747028947683588
2023-09-08,-31.81110703408719,4.578554216867469,27.0,0.7424405354760398
2023-09-09,-28.531499999999998,2.8666666666666667,5.0,0.7035623639735145
2023-09-10,0.5399999999999999,2.0153846153846153,5.0,0.9444575162494077
2023-09-11,-30.845909423828125,2.9773844121532362,18.0,0.580687275922506
2023-09-12,63.41646838378904,3.948080438756856,19.0,0.5836465324610447
2023-09-13,55.38458055287228,8.071474271090393,44.0,0.6066012827871944
2023-09-14,-77.59359431254866,7.743731343283584,28.0,0.6423645967301398
2023-09-15,26.153740539550782,432.11885856079397,18.0,0.5855838938461561
2023-09-16,0.661125,1.7098360655737703,7.0,0.8403514004215594
2023-09-17,6.342124999999999,4.1693750000000005,11.0,0.6913754406977443
2023-09-18,-52.86889109761548,3.726936416184971,36.0,0.7197166550053316
2023-09-19,6.1320462017059345,9.308356545961,26.0,0.7231554785479026
2023-09-20,-29.000467834472655,5.795604395604396,19.0,0.6793099353786117
2023-09-21,-27.8810234375,8.617123287671232,11.0,0.7250078369482386
2023-09-22,59.6549765625,6.846511627906977,11.0,0.7356815022326392
2023-09-23,-5.040000000000001,1.0,1.0,0.0
2023-09-24,10.6127734375,5.868883610451305,11.0,0.7058521606733755
2023-09-25,-11.6665478515625,3.1961089494163426,15.0,0.6493953231385993
2023-09-26,-16.719148118972775,5.103296703296703,24.0,0.6535854290324091
2023-09-27,49.60268703842163,8.862191358024692,23.0,0.7009592523947356
2023-09-28,38.53461633706093,5.645099999999999,28.0,0.4831143455740793
